,NAME,submission_date,avg_mobility
596,Alabama,11/16/2020,-8.6
597,Alabama,11/17/2020,-9.4
598,Alabama,11/18/2020,-7.6
599,Alabama,11/19/2020,-9.4
600,Alabama,11/20/2020,-7.4
601,Alabama,11/21/2020,1.0
602,Alabama,11/22/2020,-2.0
603,Alabama,11/23/2020,-6.4
604,Alabama,11/24/2020,-3.2
605,Alabama,11/25/2020,0.4
606,Alabama,11/26/2020,-46.2
607,Alabama,11/27/2020,-22.8
608,Alabama,11/28/2020,-11.8
609,Alabama,11/29/2020,-16.2
610,Alabama,11/30/2020,-12.0
611,Alabama,12/01/2020,-10.2
612,Alabama,12/02/2020,-8.8
613,Alabama,12/03/2020,-9.8
614,Alabama,12/04/2020,-15.6
615,Alabama,12/05/2020,-3.6
616,Alabama,12/06/2020,-9.6
617,Alabama,12/07/2020,-12.2
618,Alabama,12/08/2020,-12.6
619,Alabama,12/09/2020,-8.8
620,Alabama,12/10/2020,-10.0
621,Alabama,12/11/2020,-9.4
622,Alabama,12/12/2020,-8.2
623,Alabama,12/13/2020,-7.8
624,Alabama,12/14/2020,-13.6
625,Alabama,12/15/2020,-11.8
626,Alabama,12/16/2020,-13.4
627,Alabama,12/17/2020,-12.0
628,Alabama,12/18/2020,-10.2
629,Alabama,12/19/2020,-1.8
630,Alabama,12/20/2020,-6.4
631,Alabama,12/21/2020,-4.0
632,Alabama,12/22/2020,-2.8
633,Alabama,12/23/2020,4.2
634,Alabama,12/24/2020,-18.8
635,Alabama,12/25/2020,-63.6
636,Alabama,12/26/2020,-19.0
637,Alabama,12/27/2020,-9.4
638,Alabama,12/28/2020,-12.2
639,Alabama,12/29/2020,-11.2
640,Alabama,12/30/2020,-5.2
641,Alabama,12/31/2020,-10.0
23460,Arizona,02/15/2020,4.0
23461,Arizona,02/16/2020,8.6
23462,Arizona,02/17/2020,4.2
23463,Arizona,02/18/2020,5.2
23464,Arizona,02/19/2020,5.6
23465,Arizona,02/20/2020,6.4
23466,Arizona,02/21/2020,3.4
23467,Arizona,02/22/2020,-11.6
23468,Arizona,02/23/2020,4.2
23469,Arizona,02/24/2020,5.8
23470,Arizona,02/25/2020,5.2
23471,Arizona,02/26/2020,6.8
23472,Arizona,02/27/2020,7.6
23473,Arizona,02/28/2020,6.4
23474,Arizona,02/29/2020,7.0
23475,Arizona,03/01/2020,10.2
23476,Arizona,03/02/2020,4.6
23477,Arizona,03/03/2020,7.4
23478,Arizona,03/04/2020,8.4
23479,Arizona,03/05/2020,8.8
23480,Arizona,03/06/2020,8.2
23481,Arizona,03/07/2020,7.4
23482,Arizona,03/08/2020,8.6
23483,Arizona,03/09/2020,8.4
23484,Arizona,03/10/2020,1.4
23485,Arizona,03/11/2020,-3.0
23486,Arizona,03/12/2020,-2.4
23487,Arizona,03/13/2020,-3.0
23488,Arizona,03/14/2020,0.6
23489,Arizona,03/15/2020,4.4
23490,Arizona,03/16/2020,1.4
23491,Arizona,03/17/2020,-2.6
23492,Arizona,03/18/2020,-21.4
23493,Arizona,03/19/2020,-15.8
23494,Arizona,03/20/2020,-17.2
23495,Arizona,03/21/2020,-19.8
23496,Arizona,03/22/2020,-21.6
23497,Arizona,03/23/2020,-22.8
23498,Arizona,03/24/2020,-22.2
23499,Arizona,03/25/2020,-24.8
23500,Arizona,03/26/2020,-26.6
23501,Arizona,03/27/2020,-30.8
23502,Arizona,03/28/2020,-29.2
23503,Arizona,03/29/2020,-27.6
23504,Arizona,03/30/2020,-24.8
23505,Arizona,03/31/2020,-27.8
23506,Arizona,04/01/2020,-31.4
23507,Arizona,04/02/2020,-31.6
23508,Arizona,04/03/2020,-31.8
23509,Arizona,04/04/2020,-34.6
23510,Arizona,04/05/2020,-33.8
23511,Arizona,04/06/2020,-32.4
23512,Arizona,04/07/2020,-31.6
23513,Arizona,04/08/2020,-34.4
23514,Arizona,04/09/2020,-31.6
23515,Arizona,04/10/2020,-33.0
23516,Arizona,04/11/2020,-36.0
23517,Arizona,04/12/2020,-40.8
23518,Arizona,04/13/2020,-34.2
23519,Arizona,04/14/2020,-31.2
23520,Arizona,04/15/2020,-28.2
23521,Arizona,04/16/2020,-29.0
23522,Arizona,04/17/2020,-31.2
23523,Arizona,04/18/2020,-30.8
23524,Arizona,04/19/2020,-29.0
23525,Arizona,04/20/2020,-29.4
23526,Arizona,04/21/2020,-29.6
23527,Arizona,04/22/2020,-29.4
23528,Arizona,04/23/2020,-29.6
23529,Arizona,04/24/2020,-30.8
23530,Arizona,04/25/2020,-29.8
23531,Arizona,04/26/2020,-29.6
23532,Arizona,04/27/2020,-29.2
23533,Arizona,04/28/2020,-28.6
23534,Arizona,04/29/2020,-29.0
23535,Arizona,04/30/2020,-27.8
23536,Arizona,05/01/2020,-26.8
23537,Arizona,05/02/2020,-27.6
23538,Arizona,05/03/2020,-26.0
23539,Arizona,05/04/2020,-26.2
23540,Arizona,05/05/2020,-25.2
23541,Arizona,05/06/2020,-26.8
23542,Arizona,05/07/2020,-25.8
23543,Arizona,05/08/2020,-24.2
23544,Arizona,05/09/2020,-22.6
23545,Arizona,05/10/2020,-21.0
23546,Arizona,05/11/2020,-25.4
23547,Arizona,05/12/2020,-23.4
23548,Arizona,05/13/2020,-22.4
23549,Arizona,05/14/2020,-22.2
23550,Arizona,05/15/2020,-22.4
23551,Arizona,05/16/2020,-21.2
23552,Arizona,05/17/2020,-19.4
23553,Arizona,05/18/2020,-20.8
23554,Arizona,05/19/2020,-19.6
23555,Arizona,05/20/2020,-16.6
23556,Arizona,05/21/2020,-16.2
23557,Arizona,05/22/2020,-16.8
23558,Arizona,05/23/2020,-15.6
23559,Arizona,05/24/2020,-10.2
23560,Arizona,05/25/2020,-21.2
23561,Arizona,05/26/2020,-19.8
23562,Arizona,05/27/2020,-20.0
23563,Arizona,05/28/2020,-19.6
23564,Arizona,05/29/2020,-21.6
23565,Arizona,05/30/2020,-19.4
23566,Arizona,05/31/2020,-19.0
23567,Arizona,06/01/2020,-21.4
23568,Arizona,06/02/2020,-21.0
23569,Arizona,06/03/2020,-21.0
23570,Arizona,06/04/2020,-21.2
23571,Arizona,06/05/2020,-21.4
23572,Arizona,06/06/2020,-16.8
23573,Arizona,06/07/2020,-15.2
23574,Arizona,06/08/2020,-17.0
23575,Arizona,06/09/2020,-17.2
23576,Arizona,06/10/2020,-19.0
23577,Arizona,06/11/2020,-19.2
23578,Arizona,06/12/2020,-20.2
23579,Arizona,06/13/2020,-16.6
23580,Arizona,06/14/2020,-15.4
23581,Arizona,06/15/2020,-19.6
23582,Arizona,06/16/2020,-19.0
23583,Arizona,06/17/2020,-19.0
23584,Arizona,06/18/2020,-18.2
23585,Arizona,06/19/2020,-19.6
23586,Arizona,06/20/2020,-18.6
23587,Arizona,06/21/2020,-18.0
23588,Arizona,06/22/2020,-22.2
23589,Arizona,06/23/2020,-21.0
23590,Arizona,06/24/2020,-21.6
23591,Arizona,06/25/2020,-21.0
23592,Arizona,06/26/2020,-22.6
23593,Arizona,06/27/2020,-21.6
23594,Arizona,06/28/2020,-20.4
23595,Arizona,06/29/2020,-20.8
23596,Arizona,06/30/2020,-20.4
23597,Arizona,07/01/2020,-20.4
23598,Arizona,07/02/2020,-17.8
23599,Arizona,07/03/2020,-22.6
23600,Arizona,07/04/2020,-28.8
23601,Arizona,07/05/2020,-26.4
23602,Arizona,07/06/2020,-23.0
23603,Arizona,07/07/2020,-23.2
23604,Arizona,07/08/2020,-23.8
23605,Arizona,07/09/2020,-23.8
23606,Arizona,07/10/2020,-26.2
23607,Arizona,07/11/2020,-26.6
23608,Arizona,07/12/2020,-25.8
23609,Arizona,07/13/2020,-25.6
23610,Arizona,07/14/2020,-24.4
23611,Arizona,07/15/2020,-24.2
23612,Arizona,07/16/2020,-24.2
23613,Arizona,07/17/2020,-25.2
23614,Arizona,07/18/2020,-24.0
23615,Arizona,07/19/2020,-22.4
23616,Arizona,07/20/2020,-22.8
23617,Arizona,07/21/2020,-23.2
23618,Arizona,07/22/2020,-23.8
23619,Arizona,07/23/2020,-23.2
23620,Arizona,07/24/2020,-25.0
23621,Arizona,07/25/2020,-22.4
23622,Arizona,07/26/2020,-20.8
23623,Arizona,07/27/2020,-24.0
23624,Arizona,07/28/2020,-23.6
23625,Arizona,07/29/2020,-24.6
23626,Arizona,07/30/2020,-24.8
23627,Arizona,07/31/2020,-24.8
23628,Arizona,08/01/2020,-23.0
23629,Arizona,08/02/2020,-21.2
23630,Arizona,08/03/2020,-23.4
23631,Arizona,08/04/2020,-22.4
23632,Arizona,08/05/2020,-24.0
23633,Arizona,08/06/2020,-23.6
23634,Arizona,08/07/2020,-24.6
23635,Arizona,08/08/2020,-21.4
23636,Arizona,08/09/2020,-21.0
23637,Arizona,08/10/2020,-25.2
23638,Arizona,08/11/2020,-24.6
23639,Arizona,08/12/2020,-25.6
23640,Arizona,08/13/2020,-25.6
23641,Arizona,08/14/2020,-25.6
23642,Arizona,08/15/2020,-23.2
23643,Arizona,08/16/2020,-23.0
23644,Arizona,08/17/2020,-27.0
23645,Arizona,08/18/2020,-26.0
23646,Arizona,08/19/2020,-26.4
23647,Arizona,08/20/2020,-25.8
23648,Arizona,08/21/2020,-24.2
23649,Arizona,08/22/2020,-22.0
23650,Arizona,08/23/2020,-21.6
23651,Arizona,08/24/2020,-27.0
23652,Arizona,08/25/2020,-25.6
23653,Arizona,08/26/2020,-25.6
23654,Arizona,08/27/2020,-25.2
23655,Arizona,08/28/2020,-24.8
23656,Arizona,08/29/2020,-22.2
23657,Arizona,08/30/2020,-20.2
23658,Arizona,08/31/2020,-23.8
23659,Arizona,09/01/2020,-21.6
23660,Arizona,09/02/2020,-22.8
23661,Arizona,09/03/2020,-21.0
23662,Arizona,09/04/2020,-21.8
23663,Arizona,09/05/2020,-20.2
23664,Arizona,09/06/2020,-16.4
23665,Arizona,09/07/2020,-27.8
23666,Arizona,09/08/2020,-23.8
23667,Arizona,09/09/2020,-21.4
23668,Arizona,09/10/2020,-20.6
23669,Arizona,09/11/2020,-21.4
23670,Arizona,09/12/2020,-18.0
23671,Arizona,09/13/2020,-18.2
23672,Arizona,09/14/2020,-22.6
23673,Arizona,09/15/2020,-21.4
23674,Arizona,09/16/2020,-22.8
23675,Arizona,09/17/2020,-22.0
23676,Arizona,09/18/2020,-22.2
23677,Arizona,09/19/2020,-18.4
23678,Arizona,09/20/2020,-17.8
23679,Arizona,09/21/2020,-23.0
23680,Arizona,09/22/2020,-22.6
23681,Arizona,09/23/2020,-23.6
23682,Arizona,09/24/2020,-23.0
23683,Arizona,09/25/2020,-22.8
23684,Arizona,09/26/2020,-19.0
23685,Arizona,09/27/2020,-19.2
23686,Arizona,09/28/2020,-23.4
23687,Arizona,09/29/2020,-23.0
23688,Arizona,09/30/2020,-23.0
23689,Arizona,10/01/2020,-20.8
23690,Arizona,10/02/2020,-20.8
23691,Arizona,10/03/2020,-17.2
23692,Arizona,10/04/2020,-17.2
23693,Arizona,10/05/2020,-21.4
23694,Arizona,10/06/2020,-20.8
23695,Arizona,10/07/2020,-21.0
23696,Arizona,10/08/2020,-19.8
23697,Arizona,10/09/2020,-20.4
23698,Arizona,10/10/2020,-16.0
23699,Arizona,10/11/2020,-15.2
23700,Arizona,10/12/2020,-20.6
23701,Arizona,10/13/2020,-20.0
23702,Arizona,10/14/2020,-19.6
23703,Arizona,10/15/2020,-19.0
23704,Arizona,10/16/2020,-20.0
23705,Arizona,10/17/2020,-15.8
23706,Arizona,10/18/2020,-15.2
23707,Arizona,10/19/2020,-20.0
23708,Arizona,10/20/2020,-19.8
23709,Arizona,10/21/2020,-19.6
23710,Arizona,10/22/2020,-19.2
23711,Arizona,10/23/2020,-18.8
23712,Arizona,10/24/2020,-14.8
23713,Arizona,10/25/2020,-14.2
23714,Arizona,10/26/2020,-21.8
23715,Arizona,10/27/2020,-20.8
23716,Arizona,10/28/2020,-19.4
23717,Arizona,10/29/2020,-18.2
23718,Arizona,10/30/2020,-18.0
23719,Arizona,10/31/2020,-14.6
23720,Arizona,11/01/2020,-17.4
23721,Arizona,11/02/2020,-19.8
23722,Arizona,11/03/2020,-18.8
23723,Arizona,11/04/2020,-21.8
23724,Arizona,11/05/2020,-20.8
23725,Arizona,11/06/2020,-20.2
23726,Arizona,11/07/2020,-18.4
23727,Arizona,11/08/2020,-17.4
23728,Arizona,11/09/2020,-23.2
23729,Arizona,11/10/2020,-20.8
23730,Arizona,11/11/2020,-20.2
23731,Arizona,11/12/2020,-21.0
23732,Arizona,11/13/2020,-21.4
23733,Arizona,11/14/2020,-17.6
23734,Arizona,11/15/2020,-15.8
23735,Arizona,11/16/2020,-21.6
23736,Arizona,11/17/2020,-20.6
23737,Arizona,11/18/2020,-21.0
23738,Arizona,11/19/2020,-21.0
23739,Arizona,11/20/2020,-21.0
23740,Arizona,11/21/2020,-16.0
23741,Arizona,11/22/2020,-14.0
23742,Arizona,11/23/2020,-18.6
23743,Arizona,11/24/2020,-15.6
23744,Arizona,11/25/2020,-11.0
23745,Arizona,11/26/2020,-46.2
23746,Arizona,11/27/2020,-32.4
23747,Arizona,11/28/2020,-23.0
23748,Arizona,11/29/2020,-19.4
23749,Arizona,11/30/2020,-22.8
23750,Arizona,12/01/2020,-21.6
23751,Arizona,12/02/2020,-22.6
23752,Arizona,12/03/2020,-23.6
23753,Arizona,12/04/2020,-24.6
23754,Arizona,12/05/2020,-19.4
23755,Arizona,12/06/2020,-18.6
23756,Arizona,12/07/2020,-23.8
23757,Arizona,12/08/2020,-23.0
23758,Arizona,12/09/2020,-23.2
23759,Arizona,12/10/2020,-28.8
23760,Arizona,12/11/2020,-24.8
23761,Arizona,12/12/2020,-20.2
23762,Arizona,12/13/2020,-19.8
23763,Arizona,12/14/2020,-24.4
23764,Arizona,12/15/2020,-23.6
23765,Arizona,12/16/2020,-23.2
23766,Arizona,12/17/2020,-23.2
23767,Arizona,12/18/2020,-23.0
23768,Arizona,12/19/2020,-17.6
23769,Arizona,12/20/2020,-15.8
23770,Arizona,12/21/2020,-16.4
23771,Arizona,12/22/2020,-15.8
23772,Arizona,12/23/2020,-13.6
23773,Arizona,12/24/2020,-22.6
23774,Arizona,12/25/2020,-61.4
23775,Arizona,12/26/2020,-28.0
23776,Arizona,12/27/2020,-19.2
23777,Arizona,12/28/2020,-22.6
23778,Arizona,12/29/2020,-22.0
23779,Arizona,12/30/2020,-19.2
23780,Arizona,12/31/2020,-18.6
28475,Arkansas,02/15/2020,2.2
28476,Arkansas,02/16/2020,8.4
28477,Arkansas,02/17/2020,-2.2
28478,Arkansas,02/18/2020,-2.4
28479,Arkansas,02/19/2020,6.4
28480,Arkansas,02/20/2020,1.4
28481,Arkansas,02/21/2020,5.6
28482,Arkansas,02/22/2020,5.6
28483,Arkansas,02/23/2020,-6.2
28484,Arkansas,02/24/2020,-1.2
28485,Arkansas,02/25/2020,5.6
28486,Arkansas,02/26/2020,7.4
28487,Arkansas,02/27/2020,12.0
28488,Arkansas,02/28/2020,16.8
28489,Arkansas,02/29/2020,22.0
28490,Arkansas,03/01/2020,13.0
28491,Arkansas,03/02/2020,10.6
28492,Arkansas,03/03/2020,20.4
28493,Arkansas,03/04/2020,13.4
28494,Arkansas,03/05/2020,23.6
28495,Arkansas,03/06/2020,20.6
28496,Arkansas,03/07/2020,23.2
28497,Arkansas,03/08/2020,24.4
28498,Arkansas,03/09/2020,1.6
28499,Arkansas,03/10/2020,23.4
28500,Arkansas,03/11/2020,18.6
28501,Arkansas,03/12/2020,24.4
28502,Arkansas,03/13/2020,9.0
28503,Arkansas,03/14/2020,-3.6
28504,Arkansas,03/15/2020,0.4
28505,Arkansas,03/16/2020,-7.0
28506,Arkansas,03/17/2020,0.0
28507,Arkansas,03/18/2020,3.0
28508,Arkansas,03/19/2020,-5.0
28509,Arkansas,03/20/2020,-4.0
28510,Arkansas,03/21/2020,-6.8
28511,Arkansas,03/22/2020,-25.2
28512,Arkansas,03/23/2020,-13.8
28513,Arkansas,03/24/2020,-7.8
28514,Arkansas,03/25/2020,5.0
28515,Arkansas,03/26/2020,10.2
28516,Arkansas,03/27/2020,-1.0
28517,Arkansas,03/28/2020,-20.6
28518,Arkansas,03/29/2020,-0.8
28519,Arkansas,03/30/2020,-24.0
28520,Arkansas,03/31/2020,-10.4
28521,Arkansas,04/01/2020,1.0
28522,Arkansas,04/02/2020,-4.0
28523,Arkansas,04/03/2020,-16.4
28524,Arkansas,04/04/2020,-26.8
28525,Arkansas,04/05/2020,-15.2
28526,Arkansas,04/06/2020,-16.2
28527,Arkansas,04/07/2020,-10.2
28528,Arkansas,04/08/2020,-1.4
28529,Arkansas,04/09/2020,-6.0
28530,Arkansas,04/10/2020,-6.8
28531,Arkansas,04/11/2020,-18.6
28532,Arkansas,04/12/2020,-36.8
28533,Arkansas,04/13/2020,-20.8
28534,Arkansas,04/14/2020,-16.0
28535,Arkansas,04/15/2020,-0.6
28536,Arkansas,04/16/2020,-0.2
28537,Arkansas,04/17/2020,-13.2
28538,Arkansas,04/18/2020,-5.8
28539,Arkansas,04/19/2020,-26.4
28540,Arkansas,04/20/2020,-7.4
28541,Arkansas,04/21/2020,4.0
28542,Arkansas,04/22/2020,-20.6
28543,Arkansas,04/23/2020,-4.8
28544,Arkansas,04/24/2020,-8.6
28545,Arkansas,04/25/2020,-6.6
28546,Arkansas,04/26/2020,3.4
28547,Arkansas,04/27/2020,-10.8
28548,Arkansas,04/28/2020,-5.2
28549,Arkansas,04/29/2020,0.2
28550,Arkansas,04/30/2020,7.0
28551,Arkansas,05/01/2020,10.8
28552,Arkansas,05/02/2020,10.2
28553,Arkansas,05/03/2020,-2.6
28554,Arkansas,05/04/2020,-6.2
28555,Arkansas,05/05/2020,5.0
28556,Arkansas,05/06/2020,11.6
28557,Arkansas,05/07/2020,3.8
28558,Arkansas,05/08/2020,2.2
28559,Arkansas,05/09/2020,10.0
28560,Arkansas,05/10/2020,11.2
28561,Arkansas,05/11/2020,-6.2
28562,Arkansas,05/12/2020,-13.2
28563,Arkansas,05/13/2020,10.0
28564,Arkansas,05/14/2020,7.6
28565,Arkansas,05/15/2020,-3.0
28566,Arkansas,05/16/2020,-6.0
28567,Arkansas,05/17/2020,2.4
28568,Arkansas,05/18/2020,4.0
28569,Arkansas,05/19/2020,11.4
28570,Arkansas,05/20/2020,19.2
28571,Arkansas,05/21/2020,14.4
28572,Arkansas,05/22/2020,13.0
28573,Arkansas,05/23/2020,18.0
28574,Arkansas,05/24/2020,21.2
28575,Arkansas,05/25/2020,-5.4
28576,Arkansas,05/26/2020,2.8
28577,Arkansas,05/27/2020,8.6
28578,Arkansas,05/28/2020,7.8
28579,Arkansas,05/29/2020,20.0
28580,Arkansas,05/30/2020,21.4
28581,Arkansas,05/31/2020,22.8
28582,Arkansas,06/01/2020,10.6
28583,Arkansas,06/02/2020,18.8
28584,Arkansas,06/03/2020,17.8
28585,Arkansas,06/04/2020,15.8
28586,Arkansas,06/05/2020,20.2
28587,Arkansas,06/06/2020,21.0
28588,Arkansas,06/07/2020,21.6
28589,Arkansas,06/08/2020,-7.0
28590,Arkansas,06/09/2020,13.0
28591,Arkansas,06/10/2020,23.4
28592,Arkansas,06/11/2020,25.0
28593,Arkansas,06/12/2020,26.8
28594,Arkansas,06/13/2020,26.8
28595,Arkansas,06/14/2020,26.2
28596,Arkansas,06/15/2020,11.4
28597,Arkansas,06/16/2020,20.2
28598,Arkansas,06/17/2020,24.2
28599,Arkansas,06/18/2020,23.6
28600,Arkansas,06/19/2020,25.2
28601,Arkansas,06/20/2020,21.4
28602,Arkansas,06/21/2020,18.6
28603,Arkansas,06/22/2020,4.4
28604,Arkansas,06/23/2020,13.6
28605,Arkansas,06/24/2020,24.6
28606,Arkansas,06/25/2020,23.6
28607,Arkansas,06/26/2020,18.2
28608,Arkansas,06/27/2020,20.4
28609,Arkansas,06/28/2020,19.6
28610,Arkansas,06/29/2020,2.8
28611,Arkansas,06/30/2020,17.6
28612,Arkansas,07/01/2020,21.8
28613,Arkansas,07/02/2020,24.6
28614,Arkansas,07/03/2020,34.8
28615,Arkansas,07/04/2020,10.0
28616,Arkansas,07/05/2020,14.2
28617,Arkansas,07/06/2020,10.6
28618,Arkansas,07/07/2020,17.0
28619,Arkansas,07/08/2020,19.6
28620,Arkansas,07/09/2020,11.0
28621,Arkansas,07/10/2020,18.8
28622,Arkansas,07/11/2020,16.0
28623,Arkansas,07/12/2020,17.2
28624,Arkansas,07/13/2020,7.4
28625,Arkansas,07/14/2020,14.0
28626,Arkansas,07/15/2020,18.2
28627,Arkansas,07/16/2020,15.4
28628,Arkansas,07/17/2020,17.6
28629,Arkansas,07/18/2020,18.2
28630,Arkansas,07/19/2020,17.2
28631,Arkansas,07/20/2020,4.6
28632,Arkansas,07/21/2020,13.0
28633,Arkansas,07/22/2020,12.4
28634,Arkansas,07/23/2020,14.4
28635,Arkansas,07/24/2020,19.0
28636,Arkansas,07/25/2020,18.4
28637,Arkansas,07/26/2020,17.6
28638,Arkansas,07/27/2020,4.4
28639,Arkansas,07/28/2020,11.6
28640,Arkansas,07/29/2020,7.4
28641,Arkansas,07/30/2020,12.0
28642,Arkansas,07/31/2020,10.8
28643,Arkansas,08/01/2020,20.8
28644,Arkansas,08/02/2020,19.6
28645,Arkansas,08/03/2020,10.0
28646,Arkansas,08/04/2020,19.2
28647,Arkansas,08/05/2020,21.4
28648,Arkansas,08/06/2020,16.4
28649,Arkansas,08/07/2020,16.0
28650,Arkansas,08/08/2020,18.4
28651,Arkansas,08/09/2020,16.8
28652,Arkansas,08/10/2020,3.8
28653,Arkansas,08/11/2020,3.4
28654,Arkansas,08/12/2020,12.6
28655,Arkansas,08/13/2020,12.6
28656,Arkansas,08/14/2020,14.0
28657,Arkansas,08/15/2020,16.0
28658,Arkansas,08/16/2020,16.8
28659,Arkansas,08/17/2020,3.4
28660,Arkansas,08/18/2020,
28661,Arkansas,08/19/2020,
28662,Arkansas,08/20/2020,
28663,Arkansas,08/21/2020,
28664,Arkansas,08/22/2020,17.6
28665,Arkansas,08/23/2020,15.4
28666,Arkansas,08/24/2020,0.4
28667,Arkansas,08/25/2020,8.0
28668,Arkansas,08/26/2020,7.2
28669,Arkansas,08/27/2020,-6.2
28670,Arkansas,08/28/2020,6.6
28671,Arkansas,08/29/2020,6.4
28672,Arkansas,08/30/2020,3.4
28673,Arkansas,08/31/2020,-4.2
28674,Arkansas,09/01/2020,-0.2
28675,Arkansas,09/02/2020,2.4
28676,Arkansas,09/03/2020,13.2
28677,Arkansas,09/04/2020,
28678,Arkansas,09/05/2020,21.2
28679,Arkansas,09/06/2020,26.4
28680,Arkansas,09/07/2020,4.4
28681,Arkansas,09/08/2020,7.8
28682,Arkansas,09/09/2020,
28683,Arkansas,09/10/2020,
28684,Arkansas,09/11/2020,14.4
28685,Arkansas,09/12/2020,14.8
28686,Arkansas,09/13/2020,12.6
28687,Arkansas,09/14/2020,6.0
28688,Arkansas,09/15/2020,13.8
28689,Arkansas,09/16/2020,14.2
28690,Arkansas,09/17/2020,14.2
28691,Arkansas,09/18/2020,16.8
28692,Arkansas,09/19/2020,18.8
28693,Arkansas,09/20/2020,16.2
28694,Arkansas,09/21/2020,3.2
28695,Arkansas,09/22/2020,-5.2
28696,Arkansas,09/23/2020,-0.4
28697,Arkansas,09/24/2020,7.8
28698,Arkansas,09/25/2020,13.4
28699,Arkansas,09/26/2020,14.0
28700,Arkansas,09/27/2020,12.0
28701,Arkansas,09/28/2020,0.6
28702,Arkansas,09/29/2020,8.0
28703,Arkansas,09/30/2020,9.6
28704,Arkansas,10/01/2020,12.6
28705,Arkansas,10/02/2020,14.4
28706,Arkansas,10/03/2020,11.4
28707,Arkansas,10/04/2020,10.2
28708,Arkansas,10/05/2020,2.4
28709,Arkansas,10/06/2020,7.6
28710,Arkansas,10/07/2020,11.0
28711,Arkansas,10/08/2020,11.8
28712,Arkansas,10/09/2020,12.2
28713,Arkansas,10/10/2020,4.6
28714,Arkansas,10/11/2020,14.0
28715,Arkansas,10/12/2020,3.4
28716,Arkansas,10/13/2020,9.8
28717,Arkansas,10/14/2020,12.6
28718,Arkansas,10/15/2020,8.0
28719,Arkansas,10/16/2020,13.2
28720,Arkansas,10/17/2020,12.0
28721,Arkansas,10/18/2020,6.0
28722,Arkansas,10/19/2020,-3.4
28723,Arkansas,10/20/2020,5.0
28724,Arkansas,10/21/2020,13.2
28725,Arkansas,10/22/2020,14.6
28726,Arkansas,10/23/2020,6.0
28727,Arkansas,10/24/2020,5.4
28728,Arkansas,10/25/2020,3.0
28729,Arkansas,10/26/2020,-10.8
28730,Arkansas,10/27/2020,-4.2
28731,Arkansas,10/28/2020,-9.0
28732,Arkansas,10/29/2020,-2.2
28733,Arkansas,10/30/2020,9.6
28734,Arkansas,10/31/2020,10.4
28735,Arkansas,11/01/2020,4.4
28736,Arkansas,11/02/2020,-2.8
28737,Arkansas,11/03/2020,7.6
28738,Arkansas,11/04/2020,4.2
28739,Arkansas,11/05/2020,5.8
28740,Arkansas,11/06/2020,7.6
28741,Arkansas,11/07/2020,8.6
28742,Arkansas,11/08/2020,6.8
28743,Arkansas,11/09/2020,-3.2
28744,Arkansas,11/10/2020,-0.2
28745,Arkansas,11/11/2020,2.4
28746,Arkansas,11/12/2020,1.6
28747,Arkansas,11/13/2020,4.6
28748,Arkansas,11/14/2020,-1.8
28749,Arkansas,11/15/2020,3.6
28750,Arkansas,11/16/2020,-5.8
28751,Arkansas,11/17/2020,-0.2
28752,Arkansas,11/18/2020,2.8
28753,Arkansas,11/19/2020,1.8
28754,Arkansas,11/20/2020,4.2
28755,Arkansas,11/21/2020,1.4
28756,Arkansas,11/22/2020,-4.4
28757,Arkansas,11/23/2020,-3.8
28758,Arkansas,11/24/2020,1.0
28759,Arkansas,11/25/2020,10.0
28760,Arkansas,11/26/2020,-30.6
28761,Arkansas,11/27/2020,-7.2
28762,Arkansas,11/28/2020,-5.6
28763,Arkansas,11/29/2020,-11.8
28764,Arkansas,11/30/2020,-9.8
28765,Arkansas,12/01/2020,-1.6
28766,Arkansas,12/02/2020,-4.4
28767,Arkansas,12/03/2020,-4.6
28768,Arkansas,12/04/2020,-1.4
28769,Arkansas,12/05/2020,0.0
28770,Arkansas,12/06/2020,-3.4
28771,Arkansas,12/07/2020,-9.4
28772,Arkansas,12/08/2020,-2.8
28773,Arkansas,12/09/2020,2.6
28774,Arkansas,12/10/2020,4.0
28775,Arkansas,12/11/2020,-7.6
28776,Arkansas,12/12/2020,-2.8
28777,Arkansas,12/13/2020,-17.2
28778,Arkansas,12/14/2020,-12.6
28779,Arkansas,12/15/2020,-8.2
28780,Arkansas,12/16/2020,-4.4
28781,Arkansas,12/17/2020,-1.8
28782,Arkansas,12/18/2020,0.2
28783,Arkansas,12/19/2020,-3.6
28784,Arkansas,12/20/2020,2.4
28785,Arkansas,12/21/2020,0.6
28786,Arkansas,12/22/2020,5.8
28787,Arkansas,12/23/2020,6.6
28788,Arkansas,12/24/2020,-9.2
28789,Arkansas,12/25/2020,-52.8
28790,Arkansas,12/26/2020,-12.2
28791,Arkansas,12/27/2020,-4.2
28792,Arkansas,12/28/2020,-8.8
28793,Arkansas,12/29/2020,-9.0
28794,Arkansas,12/30/2020,-12.8
28795,Arkansas,12/31/2020,-10.0
48065,California,02/15/2020,4.2
48066,California,02/16/2020,7.2
48067,California,02/17/2020,0.8
48068,California,02/18/2020,3.8
48069,California,02/19/2020,2.8
48070,California,02/20/2020,3.2
48071,California,02/21/2020,2.0
48072,California,02/22/2020,-1.2
48073,California,02/23/2020,5.2
48074,California,02/24/2020,3.8
48075,California,02/25/2020,6.0
48076,California,02/26/2020,5.8
48077,California,02/27/2020,5.4
